,contrast,dissimilarity,homogeneity,ASM,energy,label
0,0.2748986004400425,0.24373514431239432,0.9994917385087804,0.9858462717746377,0.9928979160893819,0
1,0.22908216703336878,0.20311262026032859,0.99958586002297,0.9880886331962556,0.9940264750982519,0
2,0.11963179833964811,0.10606992391372715,0.9998107058624223,0.9856578812536534,0.9928030425284028,0
3,0.22908216703336878,0.20311262026032859,0.9995858600229698,0.9890916914963092,0.9945308901669716,0
4,0.12981322798557565,0.11509715148085287,0.9997897899703803,0.9867505645780411,0.9933531922624708,0
5,0.22908216703336878,0.20311262026032859,0.9995858600229698,0.9888227285417193,0.9943956599572019,0
6,0.22908216703336878,0.20311262026032859,0.99958586002297,0.987613319411279,0.9937873612656173,0
7,0.24435431150226003,0.21665346161101717,0.9995544861849068,0.9897431177749669,0.9948583405565673,0
8,0.22908216703336878,0.20311262026032859,0.9995858600229698,0.9883057019900416,0.9941356557281513,0
9,0.12981322798557565,0.11509715148085287,0.9997897899703803,0.9847713655947589,0.9923564710298202,0
10,0.12959695578721442,0.11547771107436895,0.9996517429669832,0.986370894891462,0.9931620687941429,0
11,0.2763352741457896,0.2483903616656375,0.9991487227157576,0.9853408830431107,0.9926433816044463,0
12,0.264717170794115,0.23470791674526859,0.9995126544008227,0.9860942774836648,0.9930227980684355,0
13,0.3205558731664382,0.28430456702582996,0.9993923879462564,0.9873400409238553,0.9936498583122001,0
14,0.32049786132970115,0.2844284701493003,0.9993600600943434,0.9869759268998349,0.9934666209288738,0
15,0.1768260283060075,0.15937481767529404,0.9993108157328905,0.9923439400620545,0.9961646149417546,0
16,0.2748986004400425,0.24373514431239432,0.9994917385087804,0.9848773875918172,0.9924098889026735,0
17,0.26680183906487054,0.24543438714855914,0.9987361739738486,0.9848868741082445,0.9924146684265827,0
18,0.24435431150226003,0.21665346161101717,0.9995544861849067,0.9880776430816396,0.9940209470034518,0
19,0.264717170794115,0.23470791674526859,0.9995126544008227,0.9860633332771798,0.9930072171324736,0
20,0.16322677392642398,0.15574255831516706,0.9985355819323914,0.9897916058091207,0.9948827095739077,0
21,0.11658853202187669,0.15659841040713768,0.9957020110318899,0.98832154537395,0.9941436241177377,0
22,0.22923615352218937,0.20995403161445947,0.9986713132392941,0.9933734485298291,0.9966812171049623,0
23,0.05241955893469027,0.1840307221971411,0.9906113024776532,0.9855496801879101,0.9927485483182084,0
24,0.05357460702491884,0.15835515943802447,0.9929990786226427,0.9910406849303454,0.995510263598696,0
25,0.29796654550127466,0.2641880273372248,0.999444349618879,0.9879857415186892,0.9939747187522875,0
26,0.1441710640658194,0.12782733360411613,0.9997602944123047,0.9884695410112175,0.9942180550619754,0
27,0.10723013562684726,0.09514244536183115,0.9998211154615135,0.9773172453495055,0.9885935693446045,0
28,0.045084887134551485,0.10703002932725586,0.9925041573094946,0.9810675219237425,0.9904885269016206,0
29,0.03430778269810207,0.08046199528404742,0.9924888947850289,0.9745430910606069,0.9871894909593633,0
30,0.03527992975886777,0.05660924773896567,0.9964984170100382,0.9954048182568376,0.9976997635846353,0
31,0.004049042262296346,0.02294566282482848,0.9970619151257313,0.9938255073843952,0.9969079733778814,0
32,0.05363351822539029,0.19739082140342198,0.9897306568916943,0.9850828132658279,0.9925133819076838,0
33,0.11947266707927161,0.15542855668131975,0.9936880068282108,0.9864714198469994,0.9932126760402319,0
34,0.08130361050783151,0.072701777119701,0.9997453147454178,0.9871600262080178,0.9935592716129309,0
35,0.06792673542792207,0.0909059345817431,0.9960800071166244,0.9941113022569896,0.9970513037236295,0
36,0.08689799999558685,0.07901047341907474,0.9994048060402898,0.9821296522646155,0.9910245467518024,0
37,0.037340016228616206,0.03487421062241581,0.9995563268516194,0.9938437445936912,0.9969171202229857,0
